mes,numero_dia,dia,hora,departamento,delito,sexo
1,1,VIERNES,12:00:00 AM,AMAZONAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,04:30:00 AM,ANTIOQUIA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,01:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACOSO_SEXUAL,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,07:00:00 PM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,05:00:00 PM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,03:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,PORNOGRAFIA_CON_MENORES,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,01:20:00 PM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,04:30:00 AM,ANTIOQUIA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_VIOLENTO,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTO_SEXUAL_VIOLENTO,MASCULINO
1,1,VIERNES,06:00:00 AM,ANTIOQUIA,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,05:00:00 PM,ANTIOQUIA,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACOSO_SEXUAL,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,PROXENETISMO_CON_MENOR_DE_EDAD,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,PROXENETISMO_CON_MENOR_DE_EDAD,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,PROXENETISMO_CON_MENOR_DE_EDAD,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,INDUCCION_A_LA_PROSTITUCION,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,DEMANDA_DE_EXPLOTACION_SEXUAL_COMERCIAL_DE_PERSONA_MENOR_DE_18_AÑOS_DE_EDAD,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,DEMANDA_DE_EXPLOTACION_SEXUAL_COMERCIAL_DE_PERSONA_MENOR_DE_18_AÑOS_DE_EDAD,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,DEMANDA_DE_EXPLOTACION_SEXUAL_COMERCIAL_DE_PERSONA_MENOR_DE_18_AÑOS_DE_EDAD,FEMENINO
1,1,VIERNES,01:30:00 AM,ANTIOQUIA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,05:15:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,05:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,02:00:00 PM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,02:00:00 AM,ARAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,ARAUCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 PM,ATLANTICO,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,08:00:00 AM,ATLANTICO,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,ATLANTICO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ATLANTICO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,03:00:00 AM,ATLANTICO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,02:00:00 AM,ATLANTICO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ATLANTICO,ACOSO_SEXUAL,FEMENINO
1,1,VIERNES,12:00:00 AM,ATLANTICO,ACOSO_SEXUAL,FEMENINO
1,1,VIERNES,07:00:00 AM,ATLANTICO,INDUCCION_A_LA_PROSTITUCION,FEMENINO
1,1,VIERNES,06:30:00 PM,ATLANTICO,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,ATLANTICO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,11:00:00 AM,ATLANTICO,ACCESO_CARNAL_VIOLENTO,MASCULINO
1,1,VIERNES,10:30:00 PM,BOLIVAR,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,BOLIVAR,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,BOLIVAR,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,BOLIVAR,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,07:00:00 AM,BOLIVAR,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,02:00:00 AM,BOLIVAR,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,BOLIVAR,ACTO_SEXUAL_VIOLENTO,MASCULINO
1,1,VIERNES,02:00:00 AM,BOLIVAR,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,10:00:00 AM,BOLIVAR,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,05:00:00 PM,BOLIVAR,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,BOLIVAR,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,BOYACA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,BOYACA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,BOYACA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:35:00 PM,CALDAS,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,02:45:00 AM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,11:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CALDAS,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CALDAS,INDUCCION_A_LA_PROSTITUCION,FEMENINO
1,1,VIERNES,08:00:00 PM,CAQUETA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,CAQUETA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CAQUETA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CAQUETA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CAQUETA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CAQUETA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CAQUETA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CAQUETA,ACOSO_SEXUAL,MASCULINO
1,1,VIERNES,12:00:00 AM,CAQUETA,ACOSO_SEXUAL,MASCULINO
1,1,VIERNES,09:00:00 AM,CAQUETA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CAQUETA,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CAQUETA,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CAQUETA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CAQUETA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CAQUETA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CAQUETA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CASANARE,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CASANARE,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 PM,CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,05:00:00 PM,CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,01:00:00 AM,CAUCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,11:40:00 AM,CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,06:30:00 AM,CESAR,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,06:00:00 AM,CESAR,ACOSO_SEXUAL,FEMENINO
1,1,VIERNES,07:20:00 PM,CESAR,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,01:30:00 AM,CESAR,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CESAR,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CHOCO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,09:30:00 AM,CHOCO,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,07:00:00 PM,CORDOBA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CORDOBA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CORDOBA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,07:00:00 AM,CORDOBA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CORDOBA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CORDOBA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CORDOBA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CORDOBA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,07:00:00 AM,CORDOBA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,11:00:00 AM,CORDOBA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
10,13,JUEVES,12:00:00 AM,SANTANDER,ACTO_SEXUAL_VIOLENTO,MASCULINO
1,1,VIERNES,07:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,07:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,10:45:00 PM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,MASCULINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,02:00:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,MASCULINO
1,1,VIERNES,07:30:00 PM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
1,1,VIERNES,03:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,09:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,02:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,09:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,11:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,DEMANDA_DE_EXPLOTACION_SEXUAL_COMERCIAL_DE_PERSONA_MENOR_DE_18_AÑOS_DE_EDAD,FEMENINO
1,1,VIERNES,02:30:00 PM,CUNDINAMARCA,PORNOGRAFIA_CON_MENORES,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,08:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,09:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
1,1,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
